Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Revenue
2022-01-20T00:00:00.000-08:00,S005,P0010,Clothing,East,74,63,157,62.65,19.55,0,Sunny,1,16.08,Summer,1231.65
2022-01-20T00:00:00.000-08:00,S005,P0011,Furniture,West,73,5,192,18.86,67.08,15,Rainy,0,67.47,Spring,335.4
2022-01-20T00:00:00.000-08:00,S005,P0016,Electronics,North,63,8,105,2.61,64.07,0,Rainy,0,66.23,Autumn,512.56
2022-01-21T00:00:00.000-08:00,S001,P0004,Electronics,North,98,79,153,96.3,40.08,5,Sunny,1,42.22,Spring,3166.32
2022-01-21T00:00:00.000-08:00,S001,P0008,Clothing,North,77,17,100,16.0,53.66,5,Rainy,1,58.17,Winter,912.22
2022-01-21T00:00:00.000-08:00,S001,P0010,Electronics,North,74,74,39,88.43,68.57,15,Cloudy,1,65.56,Autumn,5074.18
2022-01-21T00:00:00.000-08:00,S001,P0011,Toys,North,86,30,27,31.43,74.03,15,Rainy,1,73.94,Winter,2220.9
2022-01-21T00:00:00.000-08:00,S002,P0001,Clothing,South,72,17,99,14.05,60.43,10,Rainy,0,64.76,Spring,1027.31
2022-01-21T00:00:00.000-08:00,S002,P0002,Electronics,West,59,49,88,64.75,43.74,20,Cloudy,0,39.64,Winter,2143.26
2022-01-21T00:00:00.000-08:00,S002,P0011,Electronics,North,64,39,108,52.16,47.9,10,Sunny,0,49.89,Summer,1868.1
2022-01-21T00:00:00.000-08:00,S002,P0013,Clothing,West,55,16,173,31.66,26.16,0,Snowy,0,28.86,Winter,418.56
2022-01-21T00:00:00.000-08:00,S002,P0018,Groceries,East,55,4,85,13.91,59.06,0,Cloudy,0,62.09,Winter,236.24
2022-01-21T00:00:00.000-08:00,S003,P0018,Electronics,West,71,26,80,43.73,58.26,5,Rainy,0,53.93,Summer,1514.76
2022-01-21T00:00:00.000-08:00,S004,P0015,Clothing,South,93,91,35,90.4,88.02,5,Cloudy,0,86.29,Winter,8009.82
2022-01-21T00:00:00.000-08:00,S004,P0020,Furniture,South,75,1,166,18.15,67.92,20,Rainy,1,64.39,Summer,67.92
2022-01-21T00:00:00.000-08:00,S005,P0009,Electronics,North,54,19,67,31.27,87.61,10,Snowy,0,87.66,Winter,1664.59
2022-01-21T00:00:00.000-08:00,S005,P0014,Groceries,North,93,38,49,32.37,88.2,20,Rainy,1,88.5,Spring,3351.6
2022-01-22T00:00:00.000-08:00,S001,P0015,Electronics,East,65,43,164,56.67,36.47,20,Sunny,1,34.75,Summer,1568.21
2022-01-22T00:00:00.000-08:00,S001,P0017,Groceries,North,82,77,155,90.43,65.89,10,Rainy,0,64.59,Winter,5073.53
2022-01-22T00:00:00.000-08:00,S002,P0002,Electronics,North,63,58,23,64.4,50.04,0,Snowy,1,52.23,Summer,2902.32
2022-01-22T00:00:00.000-08:00,S002,P0009,Electronics,South,99,92,146,86.98,31.0,20,Rainy,1,32.99,Autumn,2852.0
2022-01-22T00:00:00.000-08:00,S002,P0014,Clothing,East,71,7,139,20.74,92.93,10,Snowy,1,93.45,Autumn,650.51
2022-01-22T00:00:00.000-08:00,S002,P0020,Furniture,West,53,29,29,40.05,65.08,5,Sunny,1,63.68,Summer,1887.32
2022-01-22T00:00:00.000-08:00,S003,P0008,Clothing,South,50,28,155,45.01,46.48,15,Rainy,0,47.1,Autumn,1301.44
2022-01-22T00:00:00.000-08:00,S004,P0002,Toys,South,74,7,107,23.73,12.26,10,Rainy,1,9.68,Spring,85.82
2022-01-22T00:00:00.000-08:00,S004,P0003,Electronics,North,77,76,182,68.47,29.25,0,Cloudy,0,29.32,Winter,2223.0
2022-01-22T00:00:00.000-08:00,S005,P0003,Electronics,South,97,57,73,70.63,98.37,10,Sunny,1,99.59,Summer,5607.09
2022-01-22T00:00:00.000-08:00,S005,P0004,Electronics,East,78,46,46,45.58,69.95,0,Sunny,1,74.1,Winter,3217.7
2022-01-23T00:00:00.000-08:00,S001,P0015,Groceries,North,70,67,93,75.17,53.21,20,Rainy,1,49.24,Summer,3565.07
2022-01-23T00:00:00.000-08:00,S001,P0016,Clothing,South,61,55,135,48.72,58.24,20,Cloudy,0,56.07,Autumn,3203.2
2022-01-23T00:00:00.000-08:00,S001,P0020,Furniture,East,75,6,109,10.48,47.3,20,Rainy,0,49.73,Summer,283.8
2022-01-23T00:00:00.000-08:00,S002,P0001,Clothing,South,52,10,58,7.68,49.67,20,Sunny,0,50.44,Spring,496.7
2022-01-23T00:00:00.000-08:00,S003,P0006,Clothing,East,56,26,153,22.11,69.1,10,Cloudy,0,66.61,Autumn,1796.6
2022-01-23T00:00:00.000-08:00,S003,P0008,Groceries,South,65,41,191,59.71,16.52,5,Rainy,0,21.45,Summer,677.32
2022-01-23T00:00:00.000-08:00,S003,P0015,Clothing,West,67,65,65,61.89,72.69,0,Sunny,0,75.65,Autumn,4724.85
2022-01-23T00:00:00.000-08:00,S004,P0006,Electronics,South,72,5,154,11.6,83.01,0,Cloudy,1,80.88,Spring,415.05
2022-01-23T00:00:00.000-08:00,S004,P0007,Groceries,East,73,68,84,70.67,60.77,20,Rainy,0,62.4,Autumn,4132.36
2022-01-23T00:00:00.000-08:00,S004,P0015,Groceries,East,59,42,167,42.66,48.38,5,Cloudy,1,53.06,Autumn,2031.96
2022-01-23T00:00:00.000-08:00,S005,P0005,Clothing,East,80,7,163,20.3,58.26,5,Cloudy,1,62.94,Summer,407.82
2022-01-24T00:00:00.000-08:00,S001,P0004,Electronics,South,77,74,132,77.48,69.81,10,Cloudy,0,72.71,Autumn,5165.94
2022-01-24T00:00:00.000-08:00,S001,P0010,Electronics,East,60,3,153,8.18,18.19,0,Snowy,0,22.64,Winter,54.57
2022-01-24T00:00:00.000-08:00,S001,P0012,Groceries,North,78,51,83,54.29,55.41,5,Rainy,0,53.84,Autumn,2825.91
2022-01-24T00:00:00.000-08:00,S002,P0004,Clothing,North,71,13,34,7.55,90.41,15,Rainy,1,91.77,Winter,1175.33
2022-01-24T00:00:00.000-08:00,S002,P0005,Electronics,North,90,59,144,56.49,76.43,5,Sunny,1,79.02,Summer,4509.37
2022-01-24T00:00:00.000-08:00,S002,P0014,Toys,West,97,87,55,84.21,11.41,10,Sunny,1,10.82,Autumn,992.67
2022-01-24T00:00:00.000-08:00,S002,P0015,Groceries,West,90,11,132,1.41,94.22,10,Snowy,1,89.64,Summer,1036.42
2022-01-24T00:00:00.000-08:00,S003,P0012,Clothing,South,88,75,124,90.54,84.88,15,Snowy,1,83.19,Winter,6366.0
2022-01-24T00:00:00.000-08:00,S003,P0017,Electronics,West,76,37,111,48.37,76.28,20,Sunny,1,78.4,Winter,2822.36
2022-01-24T00:00:00.000-08:00,S003,P0020,Clothing,South,53,6,183,5.81,69.91,10,Rainy,0,71.03,Summer,419.46
2022-01-24T00:00:00.000-08:00,S004,P0009,Toys,West,55,7,88,-1.9,55.11,5,Snowy,1,56.96,Autumn,385.77
2022-01-24T00:00:00.000-08:00,S004,P0014,Clothing,East,69,68,155,83.16,41.63,5,Rainy,0,45.0,Summer,2830.84
2022-01-24T00:00:00.000-08:00,S004,P0016,Groceries,South,62,3,116,6.62,95.78,5,Rainy,0,95.56,Autumn,287.34
2022-01-24T00:00:00.000-08:00,S005,P0011,Clothing,East,78,74,104,85.46,51.27,5,Cloudy,0,50.16,Autumn,3793.98
2022-01-24T00:00:00.000-08:00,S005,P0016,Groceries,North,66,26,64,16.3,63.03,5,Snowy,0,62.42,Summer,1638.78
2022-01-25T00:00:00.000-08:00,S001,P0004,Toys,West,80,24,100,32.35,60.53,20,Cloudy,0,62.16,Summer,1452.72
2022-01-25T00:00:00.000-08:00,S001,P0008,Groceries,West,73,16,26,30.17,20.19,0,Sunny,0,24.14,Autumn,323.04
2022-01-25T00:00:00.000-08:00,S003,P0008,Groceries,West,61,30,83,36.6,39.72,5,Cloudy,1,41.84,Spring,1191.6
2022-01-25T00:00:00.000-08:00,S003,P0009,Furniture,North,61,2,160,15.49,26.34,20,Cloudy,0,25.73,Autumn,52.68
2022-01-25T00:00:00.000-08:00,S004,P0013,Toys,North,58,17,144,31.45,37.09,15,Snowy,0,41.49,Summer,630.53
2022-01-25T00:00:00.000-08:00,S004,P0020,Clothing,North,97,22,51,24.4,23.35,10,Sunny,1,18.73,Spring,513.7
2022-01-25T00:00:00.000-08:00,S005,P0001,Electronics,West,97,15,45,5.87,64.45,15,Sunny,0,63.51,Spring,966.75
2022-01-25T00:00:00.000-08:00,S005,P0011,Furniture,North,77,35,165,27.12,92.1,20,Cloudy,0,94.26,Spring,3223.5
2022-01-26T00:00:00.000-08:00,S001,P0002,Toys,North,70,11,160,13.8,71.22,0,Sunny,0,69.48,Winter,783.42
2022-01-26T00:00:00.000-08:00,S001,P0010,Electronics,East,96,48,30,55.08,80.65,10,Cloudy,1,81.36,Summer,3871.2
2022-01-26T00:00:00.000-08:00,S001,P0012,Electronics,South,94,70,52,73.65,80.92,0,Snowy,1,82.54,Autumn,5664.4
2022-01-26T00:00:00.000-08:00,S001,P0016,Groceries,East,71,27,64,23.03,64.79,15,Cloudy,1,61.65,Autumn,1749.33
2022-01-26T00:00:00.000-08:00,S002,P0001,Electronics,North,56,19,140,19.59,60.54,5,Snowy,0,60.86,Autumn,1150.26
2022-01-26T00:00:00.000-08:00,S002,P0002,Electronics,East,92,52,31,58.49,54.09,15,Snowy,0,59.0,Summer,2812.68
2022-01-26T00:00:00.000-08:00,S002,P0011,Clothing,West,78,76,34,72.57,68.54,5,Sunny,1,67.71,Winter,5209.04
2022-01-26T00:00:00.000-08:00,S003,P0007,Groceries,West,81,14,62,30.49,37.32,0,Cloudy,0,33.48,Summer,522.48
2022-01-26T00:00:00.000-08:00,S004,P0007,Electronics,North,91,19,45,27.48,33.38,15,Cloudy,0,36.66,Spring,634.22
2022-01-26T00:00:00.000-08:00,S004,P0012,Toys,North,82,64,154,77.82,51.38,10,Snowy,0,54.59,Winter,3288.32
2022-01-26T00:00:00.000-08:00,S004,P0015,Furniture,East,74,35,123,44.76,80.88,5,Rainy,0,78.33,Winter,2830.8
2022-01-26T00:00:00.000-08:00,S005,P0012,Clothing,North,87,57,89,65.78,82.38,20,Snowy,1,82.82,Winter,4695.66
2022-01-26T00:00:00.000-08:00,S005,P0019,Clothing,North,95,23,105,30.8,95.41,10,Rainy,1,96.5,Winter,2194.43
2022-01-27T00:00:00.000-08:00,S001,P0008,Toys,North,87,20,83,13.26,86.62,10,Rainy,1,82.72,Winter,1732.4
2022-01-27T00:00:00.000-08:00,S001,P0011,Electronics,South,93,22,85,27.67,22.79,0,Snowy,0,26.89,Autumn,501.38
2022-01-27T00:00:00.000-08:00,S001,P0016,Groceries,West,84,64,92,70.52,20.76,10,Rainy,0,23.62,Summer,1328.64
2022-01-27T00:00:00.000-08:00,S002,P0008,Groceries,West,92,34,183,26.86,22.0,5,Snowy,1,26.45,Autumn,748.0
2022-01-27T00:00:00.000-08:00,S002,P0011,Electronics,North,91,70,70,71.48,26.57,20,Cloudy,1,27.44,Spring,1859.9
2022-01-27T00:00:00.000-08:00,S002,P0012,Toys,South,71,6,144,22.21,89.51,10,Sunny,0,89.29,Spring,537.06
2022-01-27T00:00:00.000-08:00,S002,P0013,Clothing,South,73,42,173,61.72,36.91,5,Cloudy,1,39.97,Spring,1550.22
2022-01-27T00:00:00.000-08:00,S003,P0013,Groceries,East,86,65,105,77.58,83.27,10,Rainy,1,86.81,Autumn,5412.55
2022-01-27T00:00:00.000-08:00,S004,P0008,Toys,West,86,86,62,90.92,53.78,10,Rainy,1,52.52,Autumn,4625.08
2022-01-27T00:00:00.000-08:00,S005,P0008,Clothing,West,70,54,193,73.65,59.6,20,Sunny,0,62.8,Autumn,3218.4
2022-01-27T00:00:00.000-08:00,S005,P0009,Electronics,West,71,29,21,35.33,62.06,20,Cloudy,1,64.9,Spring,1799.74
2022-01-27T00:00:00.000-08:00,S005,P0012,Electronics,West,92,22,162,35.6,62.26,20,Cloudy,0,65.2,Autumn,1369.72
2022-01-27T00:00:00.000-08:00,S005,P0017,Electronics,West,60,2,115,-7.29,78.67,15,Rainy,0,75.97,Summer,157.34
2022-01-28T00:00:00.000-08:00,S001,P0006,Furniture,North,73,3,46,4.75,92.48,10,Snowy,1,87.82,Winter,277.44
2022-01-28T00:00:00.000-08:00,S001,P0012,Toys,South,80,15,125,11.88,64.74,10,Snowy,1,66.05,Spring,971.1
2022-01-28T00:00:00.000-08:00,S001,P0017,Clothing,West,83,19,139,20.06,36.57,0,Cloudy,1,39.22,Summer,694.83
2022-01-28T00:00:00.000-08:00,S001,P0019,Clothing,East,62,35,43,31.92,97.16,20,Snowy,0,94.68,Spring,3400.6
2022-01-28T00:00:00.000-08:00,S001,P0020,Furniture,East,73,12,121,4.99,40.6,15,Cloudy,1,38.8,Winter,487.2
2022-01-28T00:00:00.000-08:00,S002,P0016,Groceries,North,72,19,139,27.5,38.23,10,Snowy,0,34.15,Spring,726.37
2022-01-28T00:00:00.000-08:00,S002,P0017,Toys,South,95,71,174,64.41,25.83,15,Snowy,1,26.21,Summer,1833.93
2022-01-28T00:00:00.000-08:00,S002,P0019,Groceries,South,96,33,62,50.25,67.67,10,Sunny,1,70.95,Autumn,2233.11
2022-01-28T00:00:00.000-08:00,S003,P0002,Furniture,East,61,11,43,9.35,50.21,10,Snowy,0,53.76,Winter,552.31
2022-01-28T00:00:00.000-08:00,S003,P0017,Toys,East,72,5,141,18.13,88.57,5,Sunny,0,84.03,Spring,442.85
2022-01-28T00:00:00.000-08:00,S004,P0003,Groceries,West,92,52,150,45.09,59.12,0,Rainy,0,54.76,Spring,3074.24
2022-01-28T00:00:00.000-08:00,S004,P0007,Furniture,South,72,16,189,22.76,30.78,15,Rainy,1,29.17,Spring,492.48
2022-01-28T00:00:00.000-08:00,S004,P0016,Groceries,North,98,48,43,44.72,78.36,10,Snowy,0,74.79,Autumn,3761.28
2022-01-28T00:00:00.000-08:00,S005,P0002,Groceries,South,99,40,108,37.83,75.14,0,Rainy,0,78.86,Summer,3005.6
2022-01-28T00:00:00.000-08:00,S005,P0016,Electronics,West,91,32,147,27.95,41.0,10,Rainy,1,42.53,Summer,1312.0
2022-01-29T00:00:00.000-08:00,S001,P0012,Furniture,North,73,12,123,30.96,21.92,0,Sunny,0,18.37,Autumn,263.04
2022-01-29T00:00:00.000-08:00,S002,P0003,Groceries,West,85,48,157,49.32,90.71,5,Sunny,0,86.38,Summer,4354.08
2022-01-29T00:00:00.000-08:00,S002,P0009,Furniture,North,53,50,167,58.69,75.1,5,Snowy,1,72.55,Winter,3755.0
2022-01-29T00:00:00.000-08:00,S002,P0017,Toys,West,81,46,166,65.42,53.09,0,Rainy,0,49.21,Winter,2442.14
2022-01-29T00:00:00.000-08:00,S003,P0017,Clothing,North,77,39,167,52.77,23.88,15,Snowy,0,28.06,Winter,931.32
2022-01-29T00:00:00.000-08:00,S003,P0019,Toys,South,90,33,58,37.63,18.87,0,Sunny,1,22.49,Spring,622.71
2022-01-29T00:00:00.000-08:00,S004,P0001,Toys,North,72,64,104,69.87,27.81,20,Cloudy,0,32.14,Spring,1779.84
2022-01-29T00:00:00.000-08:00,S005,P0004,Toys,West,50,13,200,21.97,10.63,15,Rainy,1,13.25,Winter,138.19
2022-01-29T00:00:00.000-08:00,S005,P0014,Clothing,South,83,61,154,62.65,93.65,10,Cloudy,1,97.41,Summer,5712.65
2022-01-30T00:00:00.000-08:00,S001,P0017,Groceries,South,99,21,93,33.36,40.25,0,Snowy,1,36.73,Autumn,845.25
2022-01-30T00:00:00.000-08:00,S002,P0019,Toys,South,96,86,116,88.7,50.75,20,Rainy,1,46.01,Autumn,4364.5
2022-01-30T00:00:00.000-08:00,S003,P0008,Toys,South,61,7,47,16.25,51.71,20,Sunny,1,55.11,Spring,361.97
2022-01-30T00:00:00.000-08:00,S003,P0009,Groceries,East,82,4,50,-4.23,63.25,20,Sunny,0,65.4,Spring,253.0
2022-01-30T00:00:00.000-08:00,S004,P0005,Groceries,South,76,33,164,26.37,83.4,20,Rainy,0,79.23,Spring,2752.2
2022-01-30T00:00:00.000-08:00,S004,P0016,Electronics,East,96,11,89,30.62,25.6,15,Cloudy,1,22.58,Winter,281.6
2022-01-30T00:00:00.000-08:00,S005,P0014,Toys,North,85,61,139,73.68,70.78,10,Cloudy,1,68.14,Summer,4317.58
2022-01-30T00:00:00.000-08:00,S005,P0016,Electronics,South,59,12,184,22.03,45.78,0,Cloudy,0,45.88,Spring,549.36
2022-01-30T00:00:00.000-08:00,S005,P0018,Toys,North,96,85,25,96.26,40.62,20,Snowy,0,35.8,Summer,3452.7
2022-01-31T00:00:00.000-08:00,S002,P0008,Groceries,North,88,43,43,47.91,93.15,10,Rainy,1,93.15,Summer,4005.45
2022-01-31T00:00:00.000-08:00,S002,P0017,Clothing,North,91,2,34,11.56,43.91,10,Rainy,0,42.68,Winter,87.82
2022-01-31T00:00:00.000-08:00,S003,P0003,Furniture,West,55,12,51,16.07,79.16,0,Snowy,1,75.1,Spring,949.92
2022-01-31T00:00:00.000-08:00,S003,P0011,Clothing,South,92,35,44,48.67,26.35,20,Snowy,1,28.31,Winter,922.25
2022-01-31T00:00:00.000-08:00,S004,P0001,Toys,East,66,49,155,55.11,64.53,15,Cloudy,1,62.79,Summer,3161.97
2022-01-31T00:00:00.000-08:00,S004,P0002,Clothing,West,95,80,141,98.84,82.61,10,Sunny,0,86.28,Winter,6608.8
2022-01-31T00:00:00.000-08:00,S004,P0003,Electronics,West,69,65,48,76.81,52.18,15,Sunny,1,56.29,Winter,3391.7
2022-01-31T00:00:00.000-08:00,S004,P0008,Groceries,East,76,13,70,17.12,70.66,0,Snowy,0,70.39,Spring,918.58
2022-01-31T00:00:00.000-08:00,S004,P0011,Toys,South,52,52,43,42.05,78.55,10,Rainy,0,80.18,Summer,4084.6
2022-01-31T00:00:00.000-08:00,S004,P0014,Electronics,West,82,43,80,45.13,67.0,5,Sunny,1,70.26,Autumn,2881.0
2022-01-31T00:00:00.000-08:00,S004,P0015,Clothing,North,53,18,31,28.97,97.19,5,Sunny,1,95.52,Summer,1749.42
2022-02-01T00:00:00.000-08:00,S001,P0011,Furniture,East,79,7,154,4.05,86.69,20,Sunny,1,82.06,Winter,606.83
2022-02-01T00:00:00.000-08:00,S001,P0018,Electronics,West,69,26,128,20.19,52.37,20,Cloudy,1,48.56,Summer,1361.62
2022-02-01T00:00:00.000-08:00,S001,P0019,Electronics,East,96,95,94,90.07,78.84,15,Cloudy,0,75.86,Spring,7489.8
2022-02-01T00:00:00.000-08:00,S002,P0002,Clothing,North,69,52,73,58.68,45.89,20,Rainy,0,47.64,Autumn,2386.28
2022-02-01T00:00:00.000-08:00,S003,P0006,Electronics,East,87,59,69,53.62,33.98,15,Cloudy,0,33.49,Autumn,2004.82
2022-02-01T00:00:00.000-08:00,S003,P0009,Furniture,South,88,9,55,5.02,87.46,5,Rainy,0,84.14,Summer,787.14
2022-02-01T00:00:00.000-08:00,S003,P0015,Electronics,North,58,52,109,67.58,34.19,0,Snowy,1,36.19,Autumn,1777.88
2022-02-01T00:00:00.000-08:00,S004,P0016,Furniture,East,76,27,123,22.26,11.7,5,Snowy,0,12.39,Spring,315.9
2022-02-01T00:00:00.000-08:00,S004,P0019,Electronics,East,59,54,157,51.63,22.83,15,Rainy,1,23.03,Winter,1232.82
2022-02-01T00:00:00.000-08:00,S005,P0005,Electronics,West,70,19,132,24.51,31.5,5,Sunny,1,33.99,Autumn,598.5
2022-02-01T00:00:00.000-08:00,S005,P0007,Clothing,East,58,19,40,34.83,48.54,5,Rainy,0,48.24,Autumn,922.26
2022-02-02T00:00:00.000-08:00,S001,P0009,Electronics,South,80,46,186,56.91,20.25,15,Rainy,0,20.39,Spring,931.5
2022-02-02T00:00:00.000-08:00,S002,P0001,Clothing,North,92,84,182,103.94,23.87,20,Rainy,1,22.45,Spring,2005.08
2022-02-02T00:00:00.000-08:00,S003,P0008,Clothing,East,67,8,74,13.74,60.75,5,Snowy,1,55.84,Summer,486.0
2022-02-02T00:00:00.000-08:00,S003,P0020,Clothing,East,93,70,122,62.49,70.87,5,Snowy,0,70.39,Autumn,4960.9
2022-02-02T00:00:00.000-08:00,S004,P0005,Toys,West,85,39,55,48.6,47.87,15,Cloudy,1,51.06,Spring,1866.93
2022-02-02T00:00:00.000-08:00,S004,P0018,Clothing,South,53,39,128,57.23,77.46,0,Cloudy,1,81.99,Spring,3020.94
2022-02-02T00:00:00.000-08:00,S005,P0001,Furniture,North,57,49,148,50.27,15.5,20,Snowy,1,19.5,Winter,759.5
2022-02-02T00:00:00.000-08:00,S005,P0011,Toys,East,56,49,100,44.54,48.94,15,Snowy,1,46.8,Summer,2398.06
2022-02-02T00:00:00.000-08:00,S005,P0018,Furniture,West,86,28,38,46.17,55.89,5,Cloudy,1,56.08,Autumn,1564.92
2022-02-02T00:00:00.000-08:00,S005,P0019,Electronics,West,70,69,190,75.8,62.99,5,Snowy,0,64.71,Summer,4346.31
2022-02-03T00:00:00.000-08:00,S001,P0003,Clothing,South,56,33,109,41.29,93.68,10,Snowy,0,94.63,Winter,3091.44
2022-02-03T00:00:00.000-08:00,S001,P0004,Electronics,West,54,44,75,44.82,84.79,15,Sunny,1,83.21,Spring,3730.76
2022-02-03T00:00:00.000-08:00,S001,P0006,Clothing,East,53,44,102,36.73,43.58,5,Snowy,1,44.96,Autumn,1917.52
2022-02-03T00:00:00.000-08:00,S002,P0002,Toys,East,60,38,83,37.15,45.72,5,Snowy,0,41.01,Autumn,1737.36
2022-02-03T00:00:00.000-08:00,S002,P0009,Toys,North,91,35,194,46.61,72.33,0,Snowy,1,70.4,Summer,2531.55
2022-02-03T00:00:00.000-08:00,S003,P0003,Clothing,West,74,30,112,22.18,45.25,5,Rainy,1,50.2,Summer,1357.5
2022-02-03T00:00:00.000-08:00,S003,P0015,Toys,West,70,5,111,10.07,55.37,0,Snowy,0,50.47,Summer,276.85
2022-02-03T00:00:00.000-08:00,S003,P0016,Groceries,South,80,49,159,45.36,10.61,15,Snowy,1,15.27,Winter,519.89
2022-02-03T00:00:00.000-08:00,S004,P0001,Toys,West,58,14,127,10.11,97.63,20,Cloudy,0,102.03,Winter,1366.82
2022-02-03T00:00:00.000-08:00,S004,P0013,Clothing,South,58,10,153,17.9,99.63,10,Sunny,1,94.86,Autumn,996.3
2022-02-03T00:00:00.000-08:00,S004,P0015,Toys,West,95,78,101,82.78,27.32,5,Cloudy,1,23.25,Autumn,2130.96
2022-02-03T00:00:00.000-08:00,S004,P0017,Furniture,West,62,29,178,39.88,62.11,5,Snowy,1,64.34,Summer,1801.19
2022-02-03T00:00:00.000-08:00,S005,P0007,Toys,West,59,57,49,54.28,78.95,10,Rainy,0,82.07,Autumn,4500.15
2022-02-03T00:00:00.000-08:00,S005,P0013,Clothing,South,78,69,28,76.17,14.31,15,Sunny,0,14.01,Spring,987.39
2022-02-03T00:00:00.000-08:00,S005,P0017,Electronics,East,55,0,171,-4.61,56.36,5,Cloudy,0,55.67,Winter,0.0
2022-02-04T00:00:00.000-08:00,S001,P0003,Toys,South,99,82,25,95.11,60.45,15,Sunny,1,59.04,Autumn,4956.9
2022-02-04T00:00:00.000-08:00,S001,P0006,Toys,North,61,30,178,41.71,59.1,15,Snowy,0,58.78,Spring,1773.0
2022-02-04T00:00:00.000-08:00,S001,P0007,Groceries,North,62,22,135,41.2,66.15,15,Cloudy,0,69.0,Winter,1455.3
2022-02-04T00:00:00.000-08:00,S001,P0014,Groceries,South,66,5,144,21.5,38.36,20,Cloudy,0,40.23,Spring,191.8
2022-02-04T00:00:00.000-08:00,S001,P0016,Clothing,East,61,24,119,19.67,58.66,20,Rainy,0,62.82,Winter,1407.84
2022-02-04T00:00:00.000-08:00,S002,P0016,Furniture,South,52,13,154,16.88,93.78,5,Rainy,1,96.5,Autumn,1219.14
2022-02-04T00:00:00.000-08:00,S002,P0017,Clothing,West,75,48,173,49.11,41.23,0,Snowy,0,42.96,Summer,1979.04
2022-02-04T00:00:00.000-08:00,S003,P0011,Clothing,East,86,49,48,60.98,93.26,5,Rainy,1,92.78,Autumn,4569.74
2022-02-04T00:00:00.000-08:00,S003,P0016,Groceries,West,82,19,139,10.32,33.39,15,Snowy,1,31.7,Autumn,634.41
2022-02-04T00:00:00.000-08:00,S004,P0004,Toys,West,92,35,91,52.77,41.68,20,Snowy,0,43.31,Summer,1458.8
2022-02-04T00:00:00.000-08:00,S004,P0010,Furniture,North,64,8,196,9.87,83.44,10,Rainy,1,85.17,Summer,667.52
2022-02-04T00:00:00.000-08:00,S004,P0016,Clothing,West,64,33,53,33.98,74.07,20,Sunny,1,78.84,Winter,2444.31
2022-02-04T00:00:00.000-08:00,S005,P0009,Toys,North,86,77,71,86.15,11.01,0,Rainy,0,11.23,Winter,847.77
2022-02-04T00:00:00.000-08:00,S005,P0010,Clothing,North,94,79,99,70.69,40.37,0,Rainy,0,41.88,Spring,3189.23
2022-02-05T00:00:00.000-08:00,S001,P0011,Toys,North,51,5,181,11.64,80.73,15,Rainy,1,83.36,Winter,403.65
2022-02-05T00:00:00.000-08:00,S002,P0003,Electronics,North,58,33,83,32.03,53.91,5,Snowy,0,49.96,Summer,1779.03
2022-02-05T00:00:00.000-08:00,S003,P0005,Groceries,North,60,54,168,51.68,44.97,5,Snowy,0,43.52,Spring,2428.38
2022-02-05T00:00:00.000-08:00,S003,P0012,Groceries,East,92,74,159,77.25,69.98,0,Sunny,1,68.31,Autumn,5178.52
2022-02-05T00:00:00.000-08:00,S003,P0017,Furniture,South,52,31,159,46.85,88.36,10,Rainy,0,89.96,Autumn,2739.16
2022-02-05T00:00:00.000-08:00,S004,P0001,Groceries,East,53,11,186,7.25,40.6,15,Sunny,1,45.11,Spring,446.6
2022-02-05T00:00:00.000-08:00,S004,P0006,Groceries,South,72,19,138,19.38,36.19,20,Snowy,1,39.51,Winter,687.61
2022-02-05T00:00:00.000-08:00,S004,P0013,Electronics,East,89,39,160,33.67,93.15,20,Snowy,0,88.23,Spring,3632.85
2022-02-05T00:00:00.000-08:00,S005,P0001,Furniture,North,63,10,94,12.47,46.96,0,Cloudy,0,42.24,Summer,469.6
2022-02-05T00:00:00.000-08:00,S005,P0006,Groceries,North,65,1,97,17.32,28.23,10,Snowy,1,26.64,Spring,28.23
2022-02-05T00:00:00.000-08:00,S005,P0019,Furniture,South,51,30,94,49.93,70.18,10,Sunny,1,66.37,Winter,2105.4
2022-02-06T00:00:00.000-08:00,S001,P0010,Groceries,East,98,8,143,17.18,76.6,20,Cloudy,1,76.35,Spring,612.8
2022-02-06T00:00:00.000-08:00,S001,P0012,Groceries,South,54,27,162,46.89,55.59,5,Snowy,0,53.75,Autumn,1500.93
2022-02-06T00:00:00.000-08:00,S001,P0013,Furniture,West,67,54,169,63.88,50.59,20,Snowy,1,52.18,Autumn,2731.86
2022-02-06T00:00:00.000-08:00,S001,P0017,Clothing,East,62,0,151,-8.82,22.15,5,Sunny,1,24.25,Spring,0.0
2022-02-06T00:00:00.000-08:00,S002,P0018,Toys,West,94,55,73,54.48,13.51,20,Snowy,0,13.83,Summer,743.05
2022-02-06T00:00:00.000-08:00,S002,P0019,Toys,East,53,24,88,26.16,39.98,10,Rainy,1,42.84,Summer,959.52
2022-02-06T00:00:00.000-08:00,S003,P0002,Clothing,West,54,40,158,40.33,72.46,0,Snowy,1,76.02,Winter,2898.4
2022-02-06T00:00:00.000-08:00,S003,P0017,Furniture,West,91,71,146,73.99,17.72,15,Cloudy,0,21.76,Summer,1258.12
